BSI_10m,CH4_Annual_Average,EVI_10m,LSWI_10m,NDRE_10m,NDVI_10m,NDWI_10m,annual_rainfall_mm,cropland_frac,mean_temp_celsius,vlcode,water_frac,VILLAGE CODE,VILLAGE NAME,DISTRICT NAME,VILLAGE PIN CODE,VILLAGE LATITUDE,VILLAGE LONGITUDE,"TOTAL CULTIVABLE AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","NET SOWN AREA (IN HECTARES) , IF IN ACRES DIVIDE BY 2.47","TOTAL AREA IRRIGATED (IN HECTARE), IF IN ACRES DIVIDE BY 2.47","TOTAL UNIRRIGATED LAND AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","TOTAL AREA COVERED UNDER IRRIGATION (DRIP, SPRINKLER), IF IN ACRES DIVIDE BY 2.47",NUMBER OF FARMERS USING DRIP/SPRINKLER IRRIGATION,TOTAL NUMBER OF FARMERS,NUMBER OF FARMERS ADOPTED ORGANIC FARMING DURING 2018-19,NUMBER OF FARMERS RECEIVED THE SOIL TESTING REPORT,DOES THE VILLAGE HAVE ACCESS TO CUSTOM HIRING CENTRE (AGRI-EQUIPMENTS),AVAILABILITY OF SOIL TESTING CENTRES,AVAILABILITY OF FERTILIZER SHOP,AVAILABILITY OF GOVERNMENT SEED CENTRES,WHETHER THIS VILLAGE IS A PART OF THE WATERSHED DEVELOPMENT PROJECT,AVAILABILITY OF VETERINARY CLINIC OR HOSPITAL,AVAILABILITY OF MILK COLLECTION CENTRE /MILK ROUTES / CHILLING CENTRES,ANY PROJECT SUPPORTING POULTRY DEVELOPMENT,ANY PROJECT SUPPORTING GOATARY DEVELOPMENT,ANY PROJECT SUPPORTING PIGERY DEVELOPMENT,DOES THE VILLAGE HAVE LIVESTOCK EXTENSION SERVICES,COMMUNITY PONDS USED FOR FISHERIES,PISCICULTURE - INLAND FISHERY/COASTAL FISHERY/ANY OTHER,COMMUNITY BIO GAS OR RECYCLE OF WASTE,AVAILABILITY OF COTTAGE AND SMALL SCALE UNITS (FABRICATION/CONSTRUCTION MATERIAL/DAIRY BASED/TEXTILE ETC.) UNITS,AVAILABILITY OF ELECTRICITY FOR DOMESTIC USE,NUMBER OF HOUSEHOLDS AVAILING BENEFITS OF PRADHAN MANTRI UJJWALA YOJANA (PMUY),TOTAL NUMBER OF HOUSEHOLDS USING CLEAN ENERGY (LPG/BIO GAS),USE OF SOLAR ENERGY/WIND ENERGY FOR ELECTRIFICATION OF THE HOUSE,NUMBER OF HOUSEHOLDS ELECTRIFIED BY SOLAR ENERGY/WIND ENERGY,NUMBER OF HOUSEHOLDS AVAILING THE BENEFITS UNDER SAUBHAGYA SCHEME,AVAILABILITY OF DRAINAGE FACILITIES,AVAILABILITY OF COMMUNITY RAIN WATER HARVESTING SYSTEM/POND/DAM/CHECK DAM ETC.,AVAILABILITY OF PIPED TAP WATER,NUMBER OF HOUSEHOLDS HAVING PIPED WATER CONNECTION,COMMUNITY WASTE DISPOSAL SYSTEM,NUMBER OF TOTAL POPULATION,NUMBER OF MALE,NUMBER OF FEMALE,NUMBER OF TOTAL HOUSEHOLD,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN FARM ACTIVITIES,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN NON-FARM ACTIVITIES,NUMBER OF HOUSEHOLDS WITH KUCCHA WALL AND KUCCHA ROOF,NUMBER OF HOUSEHOLDS NOT HAVING SANITARY LATRINES,NUMBER OF HOUSEHOLDS HAVING BPL RATION CARDS,TOTAL NUMBER OF ELIGIBLE HOUSEHOLDS UNDER NATIONAL FOOD SECURITY ACT (NFSA),NUMBER OF HOUSEHOLDS HAVING JAN-DHAN BANK ACCOUNT,AVAILABILITY OF MINOR FOREST PRODUCTION,NUMBER OF HOUSEHOLDS WHERE ONLY SOURCE OF LIVELIHOOD IS MINOR FOREST PRODUCTION,AVAILABILITY OF COMMUNITY FOREST,TOTAL APPROVED LABOUR BUDGET FOR THE YEAR 2018-19,TOTAL EXPENDITURE APPROVED UNDER NRM IN THE LABOUR BUDGET FOR THE YEAR 2018-19),SHP_total_geog,SHP_net_area_s,SHP_total_unir,SHP_area_irrig,SHP_canals_are,SHP_wells_tube,SHP_tanks_lake,SHP_waterfall_,SHP_closed_dra,SHP_open_drain,SHP_forest_are,SHP_barren_unc,SHP_land_under,SHP_culturable,SHP_fallows_la,SHP_current_fa,SHP_total_popu,SHP_total_hous,SHP_total_male,SHP_total_fema,Hidden_Irrigation_Intensity,Hidden_Farming_Penetration,Hidden_Flood_Irrigation_Hazard,Hidden_Stagnant_Water_Risk,Hidden_Dairy_Waste_Hazard,Hidden_Population_Pressure_On_Land,Hidden_Clean_Energy_Deficit,Hidden_Dry_Land_Fraction,Sat_Paddy_Flood_Confirmation,Sat_Water_AgriPressure,Sat_Waterlogging_Risk,Sat_Biomass_Production,Sat_DryLand_Confirmation,Sat_Biomass_Burning_Risk,Sat_Thermal_Decomposition_Rate,SHP_Irrigation_Discrepancy,Best_Irrigated_Area,SHP_Fallow_Fraction,SHP_Canal_Irrigation_Frac,SHP_Open_Drain_Fraction,Sat_NDRE_CropHealth_Pressure,Sat_MODIS_Cropland_Discrepancy,Sat_Anaerobic_Waterlogging_Index,Irrigation_Source_Canals,Irrigation_Source_Ground Water (Tube Well/Well/Pump),Irrigation_Source_Other,Irrigation_Source_Surface Water,Predicted_CH4_ppb,CRM,SMAM,CDP,In_Situ,Ex_Situ,Prime_Mover,General,Total_Machines,Layer_InSitu,Layer_ExSitu,Layer_General_PM,Layer_Schemes,merge_confidence,merge_stage,Policy_Zone
-0.1544241243773899,1922.9128598256568,1.469255717019809,0.2476657281614583,0.404299780366615,0.5924341470411083,-0.5729334282465853,765.8805644715135,1.0,23.25785143072072,38089,0.0,38089,Bhaini Massa Singh (98),Tarn Taran,143305,31.3153152,74.61812,1.46,0.0,0.35,0.25,0.0,0,100,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facility1-2 kms),No,0.0,No,No,No,No,Livestock Extension Officer,0.0,No,0.0,0.0,14.0,2,0.0,No,,4,0.0,No,50 to 100% habitations covered,0,71,1689,865,824,305,200,100,18,25,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:43 Primary School Teachers:5,0,31,No,0.0,No,400000.0,350000.0,437.0,406.0,0.0,406.0,395.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,272.0,780.0,716.0,0.2397260273972602,0.6557377049180327,200.0,0.0,0.0,0.0,305.0,0.1712328767123287,0.0866830048565104,0.0,765.8805644715135,2.145113346848921,0.0,0.5924341470411083,0.0,405.65,203.175,0.0,0.9729064039408868,0.0,80.859956073323,1.11,0.0,0,0,1,0,1920.993408203125,1,0,0,1,0,0,0,2,1,0,0,1,0.85,2-key (D+V),Policy Failure Zone
-0.1560388709366699,1922.3016484997368,1.498810132149022,0.2460785684106466,0.4011180351537535,0.5886221560150492,-0.5648660143644012,767.6952424456971,1.0,23.1379246708608,38080,0.0,38080,Mari Gaur Singh (119),Tarn Taran,143303,31.333334,74.6324,450.0,0.0,200.0,200.0,0.0,4,18,0,5,Yes,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),Yes,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,1,0.0,No,,5,0.0,No,50 to 100% habitations covered,31,85,680,380,300,160,106,38,2,11,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:No Primary School Students:90 Primary School Teachers:4,8,110,No,0.0,No,400000.0,300000.0,659.0,585.0,0.0,585.0,411.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.0,443.0,1279.0,1097.0,0.4444444444444444,0.6625,102.0,0.0,0.0,0.0,160.0,0.4444444444444444,49.21571368212932,0.0,767.6952424456971,674.4645594670599,0.0,0.5886221560150492,0.0,385.0,392.5,0.0,0.7025641025641025,0.0,42.518511726297874,250.0,0.0,0,1,0,0,1920.94921875,3,0,0,3,0,0,0,6,3,0,0,3,0.85,2-key (D+V),Unclassified
-0.1002507257337633,1920.295856034472,1.3774646444375542,0.1860194657001496,0.3339047011544284,0.4978960045491602,-0.4860716556318348,940.9262183120148,1.0,23.05638968272212,37654,0.0,37654,Attari (392),AMRITSAR,143107,31.54955,74.67793,113.0,0.0,113.0,0.0,0.0,2,88,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,<50% habitation covered,0,88,961,521,440,148,86,60,0,6,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:70 Primary School Teachers:3,0,25,No,0.0,No,0.0,0.0,1032.0,691.0,0.0,691.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,126.0,0.0,0.0,8921.0,1670.0,4810.0,4111.0,1.0,0.581081081081081,84.0,0.0,0.0,0.0,148.0,0.0,21.020199624116906,0.0,940.9262183120148,155.65350482144362,0.0,0.4978960045491602,0.0,578.0,402.0,0.0,1.0,0.0,28.71580429928084,0.0,0.0,0,1,0,0,1920.8709716796875,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Policy Failure Zone
-0.1587951836735059,1920.0999841003195,1.5468123327019838,0.2471186765414517,0.4069717096334645,0.5925856122096086,-0.568245110029864,762.131230316698,1.0,23.200744720036,38087,0.0,38087,Algon (95),Tarn Taran,143419,31.333334,74.6324,350.0,0.0,295.0,0.5,2.47,22,64,5,4,No,No ( Nearest facility1-2 kms),Yes,No ( Nearest facility1-2 kms),No,0.0,No,No,No,No,Livestock Extension Officer,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,None ( Nearest facility1-2 kms),0,96,2436,1275,1161,442,52,43,22,5,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:52 Primary School Teachers:6,45,40,No,0.0,Yes,400000.0,15000.0,2445.0,2159.0,0.0,2159.0,2036.0,123.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,8653.0,1561.0,4539.0,4114.0,0.8428571428571429,0.1176470588235294,30.0,0.0,0.0,0.0,442.0,0.0014285714285714,72.90000957972825,0.0,762.131230316698,541.3843164456944,0.0,0.5925856122096086,0.0,1864.0,1227.0,0.0,0.9430291801760076,0.0,21.16252890094016,55.0,0.0,0,1,0,0,1920.852294921875,12,2,1,5,3,1,6,30,5,3,7,15,0.85,2-key (D+V),Biomass Procurement Zone
-0.1662192948101106,1919.7535081023848,1.5509489302904902,0.2566545296163169,0.409883443078366,0.600171585820929,-0.5741626034146228,767.5575051333988,1.0,23.13440792824312,38142,0.0,38142,Margindpura (129),Tarn Taran,143304,31.2972965,74.79363,576.0,0.0,516.0,60.0,0.0,0,157,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,385,4650,2383,2267,780,350,130,20,32,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:103 Primary School Teachers:7,350,60,No,0.0,No,2000000.0,100000.0,1042.0,929.0,0.0,929.0,842.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3666.0,705.0,1965.0,1701.0,0.8958333333333334,0.4487179487179487,350.0,0.0,0.0,0.0,780.0,0.1041666666666666,132.43373728201954,0.0,767.5575051333988,893.3465838473223,0.0,0.600171585820929,0.0,413.0,722.5,0.0,0.9063509149623252,0.0,143.4592050774281,60.0,0.0,0,1,0,0,1920.6258544921875,12,0,0,5,0,3,4,24,5,0,7,12,0.85,2-key (D+V),Unclassified
-0.1338978267486301,1923.4654268429647,1.3939921103543456,0.2262395073641612,0.3848321307436266,0.5665593233260358,-0.5540716397208805,767.6952424456971,1.0,23.1379246708608,38078,0.0,38078,Chella (117),Tarn Taran,143303,31.35135,74.6888962,121.45,0.0,120.45,1.0,0.0,0,65,0,0,No,No ( Nearest facility1-2 kms),No ( Nearest facility1-2 kms),No ( Nearest facility< 1 km),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,Yes,100% habitations covered,20,100,800,400,400,140,65,65,6,10,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:25 Primary School Teachers:2,50,50,No,0.0,No,500000.0,10000.0,180.0,158.0,0.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,119.0,351.0,311.0,0.991766158913133,0.4642857142857143,65.0,0.0,0.0,0.0,140.0,0.008233841086867,27.25054866201322,0.0,767.6952424456971,169.30034180253529,0.0,0.5665593233260358,0.0,37.55,139.225,0.0,1.0,0.0,25.014088498335727,1.0,0.0,0,1,0,0,1920.45166015625,1,0,0,1,0,0,0,2,1,0,0,1,0.85,2-key (D+V),Policy Failure Zone
-0.1732095428736608,1921.0100061208984,1.6260042170889273,0.2609049306049752,0.4055574616682234,0.6043074963050917,-0.5739700268172288,763.7566977449526,1.0,23.284153143355887,38094,0.0,38094,Rajoke (64),Tarn Taran,143303,31.3153152,74.74467,800.0,0.0,800.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,<50% habitation covered,0,0,1000,600,400,148,0,0,5,3,No ( Nearest facility5-10 kms),0,0,No,0.0,No,1200000.0,700000.0,2111.0,1898.0,0.0,1898.0,1802.0,95.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6612.0,1121.0,3518.0,3094.0,1.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,208.72394448398012,0.0,763.7566977449526,1300.8033736711418,0.0,0.6043074963050917,0.0,1098.0,1349.0,0.0,0.9494204425711276,0.0,0.0,0.0,0.0,0,0,1,0,1920.393798828125,1,1,0,2,0,0,0,4,2,0,0,2,0.85,2-key (D+V),Unclassified
-0.1523377080189683,1919.2907207263952,1.518719970750725,0.2405922828632578,0.3931000582393292,0.5759706309693488,-0.5601693920644055,750.9264740159409,1.0,23.070701693877595,38229,0.0,38229,Kot Data (292),Tarn Taran,143416,31.28014,75.02383,100.0,0.0,100.0,0.0,23.0,0,58,2,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,10,200,1202,680,522,225,60,40,0,3,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:No Mid Day Meal Scheme:Yes Primary School Students:80 Primary School Teachers:3,0,12,No,0.0,No,5000000.0,4000000.0,227.0,200.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1167.0,216.0,629.0,538.0,1.0,0.2666666666666666,60.0,0.0,0.0,0.0,225.0,0.0,24.05922828632578,0.0,750.9264740159409,151.8719970750725,0.0,0.5759706309693488,0.0,100.0,150.0,0.0,0.0,0.0,23.58600349435975,0.0,0.0,0,1,0,0,1920.3492431640625,12,0,0,11,0,1,0,24,11,0,1,12,0.85,2-key (D+V),Unclassified
-0.1635340095607215,1919.6045562125944,1.6288567717961262,0.2520438409153633,0.3998562479449853,0.5995373993459105,-0.5682109671283523,765.8657076766389,1.0,23.258833272840377,38122,0.0,38122,Beharwal (89),Tarn Taran,143419,31.2072067,74.63803,2.47,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility2-5 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,0,1245,656,583,180,0,0,2,1,No ( Nearest facility5-10 kms),0,0,No,0.0,No,11200000.0,11200000.0,199.0,174.0,0.0,174.0,118.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,208.0,600.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,765.8657076766389,4.023276226336432,0.0,0.5995373993459105,0.0,174.0,87.0,0.0,0.6781609195402298,0.0,0.0,2.47,0.0,0,0,1,0,1920.2877197265625,3,0,0,1,1,0,1,6,1,1,1,3,0.85,2-key (D+V),Biomass Procurement Zone
-0.1479029117037436,1921.1299752248665,1.5797741347732763,0.2317582921895329,0.4028862148417222,0.5878599300862115,-0.560190184362234,765.8657076766389,1.0,23.258833272840377,38123,0.0,38123,Fatehpur (90),Tarn Taran,143419,31.2072067,74.63803,800.0,0.0,0.0,0.0,0.0,0,100,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,only one habitation is covered,0,0,1200,700,500,220,0,0,10,5,YesElectricity:No Toilet:Both Computer Lab:Yes Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:No Primary School Students:0 Primary School Teachers:0,0,0,No,0.0,No,1500000.0,1000000.0,100.0,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,204.0,573.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,765.8657076766389,1263.8193078186212,0.0,0.5878599300862115,0.0,88.0,44.0,0.0,1.0,0.0,0.0,800.0,0.0,0,0,1,0,1920.134521484375,15,1,1,10,2,2,3,34,10,2,5,17,0.85,2-key (D+V),Biomass Procurement Zone
-0.1638361555376562,1922.1302490204616,1.5576246557696962,0.2554720311671858,0.40112134763307,0.5934257469695946,-0.5660221193352976,809.5495793034928,1.0,23.097725514853323,38052,0.0,38052,Dode (103),Tarn Taran,143305,31.6756763,74.88505,485.82,0.0,445.34,40.48,2.47,0,150,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,Yes,50 to 100% habitations covered,0,180,1310,690,620,240,135,105,50,1,No ( Nearest facility2-5 kms),180,15,No,0.0,No,1200000.0,100000.0,297.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1186.0,224.0,615.0,571.0,0.9166769585443167,0.5625,135.0,0.0,0.0,0.0,240.0,0.0833230414556831,113.77191435999453,0.0,809.5495793034928,756.7252102660339,0.0,0.5934257469695946,0.0,194.34,348.17,0.0,1.0,0.0,54.15138193046445,40.48000000000002,0.0,0,1,0,0,1920.0509033203125,1,0,0,1,0,0,0,2,1,0,0,1,0.85,2-key (D+V),Policy Failure Zone
-0.1868792536733267,1923.2158953363887,1.6236308999671034,0.2787464009969853,0.4204785818259169,0.6203784703180312,-0.5883230189710182,766.339773125556,1.0,23.227503673840253,38058,0.0,38058,Mari Udhoke (99),Tarn Taran,143305,31.44144,74.73949,607.28,0.0,550.28,57.0,550.28,0,230,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,150,250,2200,1150,1050,390,60,40,20,20,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:30 Primary School Teachers:2,135,100,No,0.0,No,1000000.0,10000.0,664.0,596.0,0.0,596.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,369.0,1018.0,937.0,0.9061388486365431,0.1538461538461538,60.0,0.0,0.0,0.0,390.0,0.0938611513634567,153.38856954062106,0.0,766.339773125556,985.9985729320224,0.0,0.6203784703180312,0.0,45.72000000000003,573.14,0.0,1.0,0.0,25.228714909555016,57.0,0.0,0,1,0,0,1920.0391845703125,8,0,0,4,2,1,1,16,4,2,2,8,0.85,2-key (D+V),Biomass Procurement Zone
-0.1557994882625687,1918.914561608307,1.5533761891595252,0.2428779374514324,0.4000473365182951,0.5951276898312103,-0.5702287150243076,765.8657076766389,1.0,23.258833272840377,38093,0.0,38093,Madar Mathra Bhagi (72),Tarn Taran,143303,31.27928,74.84258,800.0,0.0,0.0,800.0,0.0,0,2,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,<50% habitation covered,0,0,2950,1550,1400,430,0,80,25,7,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:No Primary School Students:250 Primary School Teachers:6,0,0,No,0.0,No,2500000.0,1500000.0,806.0,730.0,0.0,730.0,637.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.0,410.0,1385.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,1.0,0.0,0.0,765.8657076766389,1242.7009513276205,0.0,0.5951276898312103,0.0,730.0,365.0,0.0,0.8726027397260274,0.0,0.0,800.0,0.0,0,0,1,0,1920.0296630859373,0,0,1,0,0,0,1,2,0,0,1,1,0.85,2-key (D+V),Policy Failure Zone
-0.1368962234092884,1919.259241058032,1.444593502192648,0.2256960309888854,0.3825207215520038,0.5642316303492699,-0.5472632271101379,746.9150838377267,1.0,23.139271258691057,38207,0.0,38207,Bhagupura (172),Tarn Taran,143416,31.2972965,74.85689,556.0,0.0,20.0,20.0,20.0,1,50,5,8,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,1,0.0,No,,1,0.0,No,None ( Nearest facility2-5 kms),1,20,2600,1400,1200,478,50,50,2,1,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:47 Primary School Teachers:5,2,12,No,0.0,No,600000.0,0.0,621.0,557.0,0.0,557.0,324.0,232.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2572.0,470.0,1374.0,1198.0,0.0359712230215827,0.104602510460251,49.0,0.0,0.0,0.0,478.0,0.0359712230215827,4.513920619777708,0.0,746.9150838377267,803.1939872191123,0.0,0.5642316303492699,0.0,537.0,288.5,0.0,0.5816876122082585,0.0,19.12603607760019,536.0,0.0,0,0,1,0,1920.00634765625,10,0,0,7,1,1,1,20,7,1,2,10,0.85,2-key (D+V),Biomass Procurement Zone
-0.1680520893221267,1918.6594587790044,1.523211171176143,0.2613004077781404,0.4065516161365222,0.602011696758852,-0.5815806078817994,769.2128455766842,1.0,23.110979062046468,38070,0.0,38070,Balair (141),Tarn Taran,143303,31.27928,74.737175,404.0,0.0,364.0,40.0,50.0,5,100,5,2,No,No ( Nearest facility5-10 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,50,155,13400,710,610,225,120,102,40,2,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:30 Primary School Teachers:3,10,50,No,0.0,No,100000.0,100000.0,789.0,715.0,0.0,715.0,271.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,510.0,1491.0,1349.0,0.900990099009901,0.5333333333333333,115.0,0.0,0.0,0.0,225.0,0.099009900990099,95.11334843124312,0.0,769.2128455766842,615.3773131551617,0.0,0.602011696758852,0.0,351.0,539.5,0.0,0.379020979020979,0.0,48.78619393638266,40.0,0.0,0,1,0,0,1919.942626953125,0,1,0,0,0,0,1,2,0,0,1,1,0.85,2-key (D+V),Policy Failure Zone
-0.153905600262647,1918.2408803221088,1.5840987425254565,0.2384325478093213,0.3985023037948604,0.5842597431778868,-0.5459635227441326,909.6031913484956,1.0,23.07647776860269,37194,0.0,37194,Kakar (3),AMRITSAR,143110,31.7145386,74.6277847,1455.0,0.0,1455.0,0.0,0.0,0,225,0,0,No,No ( Nearest facilityMore than 10 kms),Yes,No ( Nearest facilityMore than 10 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,456,4243,2243,2000,633,380,253,20,15,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:25 Primary School Teachers:2,0,220,No,0.0,No,1000000.0,1000000.0,1763.0,1510.0,0.0,1510.0,287.0,1223.0,0.0,0.0,0.0,0.0,202.0,51.0,0.0,0.0,0.0,0.0,3479.0,604.0,1833.0,1646.0,1.0,0.6003159557661928,380.0,0.0,0.0,0.0,633.0,0.0,346.9193570625625,0.0,909.6031913484956,2304.863670374539,0.0,0.5842597431778868,0.0,55.0,1482.5,0.0,0.1900662251655629,0.0,151.43087544204695,0.0,0.0,0,1,0,0,1919.9342041015625,9,2,0,8,0,2,1,22,8,0,3,11,1.0,3-key (D+B+V),Unclassified
-0.1381474860619821,1920.64839570014,1.4834079694307187,0.2301564166580546,0.3808463860918252,0.5598725924147846,-0.5425784622856841,809.5495793034928,1.0,23.097725514853323,38061,0.0,38061,Amin Shah (102),Tarn Taran,143305,31.35135,74.81548,2.47,0.0,2.47,0.0,2.47,0,45,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,<50% habitation covered,0,122,2251,1230,1021,382,121,22,3,5,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:No Primary School Students:170 Primary School Teachers:5,0,99,No,0.0,No,150.0,1.0,373.0,317.0,0.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,362.0,1105.0,921.0,1.0,0.3167539267015706,121.0,0.0,0.0,0.0,382.0,0.0,0.568486349145395,0.0,809.5495793034928,3.664017684493876,0.0,0.5598725924147846,0.0,314.53,159.735,0.0,1.0,0.0,46.08241271711085,0.0,0.0,0,0,1,0,1919.8621826171875,5,0,0,2,1,1,1,10,2,1,2,5,0.85,2-key (D+V),Biomass Procurement Zone
