BSI_10m,CH4_Annual_Average,EVI_10m,LSWI_10m,NDRE_10m,NDVI_10m,NDWI_10m,annual_rainfall_mm,cropland_frac,mean_temp_celsius,vlcode,water_frac,VILLAGE CODE,VILLAGE NAME,DISTRICT NAME,VILLAGE PIN CODE,VILLAGE LATITUDE,VILLAGE LONGITUDE,"TOTAL CULTIVABLE AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","NET SOWN AREA (IN HECTARES) , IF IN ACRES DIVIDE BY 2.47","TOTAL AREA IRRIGATED (IN HECTARE), IF IN ACRES DIVIDE BY 2.47","TOTAL UNIRRIGATED LAND AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","TOTAL AREA COVERED UNDER IRRIGATION (DRIP, SPRINKLER), IF IN ACRES DIVIDE BY 2.47",NUMBER OF FARMERS USING DRIP/SPRINKLER IRRIGATION,TOTAL NUMBER OF FARMERS,NUMBER OF FARMERS ADOPTED ORGANIC FARMING DURING 2018-19,NUMBER OF FARMERS RECEIVED THE SOIL TESTING REPORT,DOES THE VILLAGE HAVE ACCESS TO CUSTOM HIRING CENTRE (AGRI-EQUIPMENTS),AVAILABILITY OF SOIL TESTING CENTRES,AVAILABILITY OF FERTILIZER SHOP,AVAILABILITY OF GOVERNMENT SEED CENTRES,WHETHER THIS VILLAGE IS A PART OF THE WATERSHED DEVELOPMENT PROJECT,AVAILABILITY OF VETERINARY CLINIC OR HOSPITAL,AVAILABILITY OF MILK COLLECTION CENTRE /MILK ROUTES / CHILLING CENTRES,ANY PROJECT SUPPORTING POULTRY DEVELOPMENT,ANY PROJECT SUPPORTING GOATARY DEVELOPMENT,ANY PROJECT SUPPORTING PIGERY DEVELOPMENT,DOES THE VILLAGE HAVE LIVESTOCK EXTENSION SERVICES,COMMUNITY PONDS USED FOR FISHERIES,PISCICULTURE - INLAND FISHERY/COASTAL FISHERY/ANY OTHER,COMMUNITY BIO GAS OR RECYCLE OF WASTE,AVAILABILITY OF COTTAGE AND SMALL SCALE UNITS (FABRICATION/CONSTRUCTION MATERIAL/DAIRY BASED/TEXTILE ETC.) UNITS,AVAILABILITY OF ELECTRICITY FOR DOMESTIC USE,NUMBER OF HOUSEHOLDS AVAILING BENEFITS OF PRADHAN MANTRI UJJWALA YOJANA (PMUY),TOTAL NUMBER OF HOUSEHOLDS USING CLEAN ENERGY (LPG/BIO GAS),USE OF SOLAR ENERGY/WIND ENERGY FOR ELECTRIFICATION OF THE HOUSE,NUMBER OF HOUSEHOLDS ELECTRIFIED BY SOLAR ENERGY/WIND ENERGY,NUMBER OF HOUSEHOLDS AVAILING THE BENEFITS UNDER SAUBHAGYA SCHEME,AVAILABILITY OF DRAINAGE FACILITIES,AVAILABILITY OF COMMUNITY RAIN WATER HARVESTING SYSTEM/POND/DAM/CHECK DAM ETC.,AVAILABILITY OF PIPED TAP WATER,NUMBER OF HOUSEHOLDS HAVING PIPED WATER CONNECTION,COMMUNITY WASTE DISPOSAL SYSTEM,NUMBER OF TOTAL POPULATION,NUMBER OF MALE,NUMBER OF FEMALE,NUMBER OF TOTAL HOUSEHOLD,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN FARM ACTIVITIES,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN NON-FARM ACTIVITIES,NUMBER OF HOUSEHOLDS WITH KUCCHA WALL AND KUCCHA ROOF,NUMBER OF HOUSEHOLDS NOT HAVING SANITARY LATRINES,NUMBER OF HOUSEHOLDS HAVING BPL RATION CARDS,TOTAL NUMBER OF ELIGIBLE HOUSEHOLDS UNDER NATIONAL FOOD SECURITY ACT (NFSA),NUMBER OF HOUSEHOLDS HAVING JAN-DHAN BANK ACCOUNT,AVAILABILITY OF MINOR FOREST PRODUCTION,NUMBER OF HOUSEHOLDS WHERE ONLY SOURCE OF LIVELIHOOD IS MINOR FOREST PRODUCTION,AVAILABILITY OF COMMUNITY FOREST,TOTAL APPROVED LABOUR BUDGET FOR THE YEAR 2018-19,TOTAL EXPENDITURE APPROVED UNDER NRM IN THE LABOUR BUDGET FOR THE YEAR 2018-19),SHP_total_geog,SHP_net_area_s,SHP_total_unir,SHP_area_irrig,SHP_canals_are,SHP_wells_tube,SHP_tanks_lake,SHP_waterfall_,SHP_closed_dra,SHP_open_drain,SHP_forest_are,SHP_barren_unc,SHP_land_under,SHP_culturable,SHP_fallows_la,SHP_current_fa,SHP_total_popu,SHP_total_hous,SHP_total_male,SHP_total_fema,Hidden_Irrigation_Intensity,Hidden_Farming_Penetration,Hidden_Flood_Irrigation_Hazard,Hidden_Stagnant_Water_Risk,Hidden_Dairy_Waste_Hazard,Hidden_Population_Pressure_On_Land,Hidden_Clean_Energy_Deficit,Hidden_Dry_Land_Fraction,Sat_Paddy_Flood_Confirmation,Sat_Water_AgriPressure,Sat_Waterlogging_Risk,Sat_Biomass_Production,Sat_DryLand_Confirmation,Sat_Biomass_Burning_Risk,Sat_Thermal_Decomposition_Rate,SHP_Irrigation_Discrepancy,Best_Irrigated_Area,SHP_Fallow_Fraction,SHP_Canal_Irrigation_Frac,SHP_Open_Drain_Fraction,Sat_NDRE_CropHealth_Pressure,Sat_MODIS_Cropland_Discrepancy,Sat_Anaerobic_Waterlogging_Index,Irrigation_Source_Canals,Irrigation_Source_Ground Water (Tube Well/Well/Pump),Irrigation_Source_Other,Irrigation_Source_Surface Water,Predicted_CH4_ppb,CRM,SMAM,CDP,In_Situ,Ex_Situ,Prime_Mover,General,Total_Machines,Layer_InSitu,Layer_ExSitu,Layer_General_PM,Layer_Schemes,merge_confidence,merge_stage
-0.2195040985829913,1924.36053551011,1.818335073376334,0.3082403565283762,0.4395932643509339,0.635986448556344,-0.5939887056374786,715.6956139018433,1.0,23.361904812953355,34299,0.0,34299,Alewala (21),FIROZEPUR,142044,30.9549541,74.6293,452.0,0.0,12.0,0.0,0.0,440,440,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility5-10 kms),0,0,1000,495,505,191,0,0,0,1,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,466.0,452.0,0.0,452.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,181.0,486.0,455.0,0.0265486725663716,0.0,0.0,0.0,0.0,0.0,191.0,0.0,3.698884278340514,0.0,715.6956139018433,821.8874531661029,0.0,0.635986448556344,0.0,440.0,232.0,0.0,0.0,0.0,0.0,440.0,0.0,0,0,1,0,1919.895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.184945298396875,1919.7369865347407,1.7661893976428666,0.2675326878542656,0.4248144273007671,0.6191363137722349,-0.5788871358599393,737.839201371898,1.0,23.19753053577984,34278,0.0,34278,Bir Sarkar (67),FIROZEPUR,142044,30.9571552,74.61733,54.0,0.0,54.0,0.0,0.0,4,7,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility5-10 kms),0,0,56,31,25,11,0,0,0,1,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,60.0,55.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,24.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.446765144130342,0.0,737.839201371898,95.3742274727148,0.0,0.6191363137722349,0.0,1.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1919.8681640625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2078957054906078,1918.780396986828,1.848718684319031,0.2971527230116176,0.3982515426838785,0.6008772292845853,-0.5374434167809516,747.1351168966814,0.9976920645291568,23.15486354503527,29567,0.0,29567,Khara (207),KAPURTHALA,144629,31.2072067,75.18575,1.0,0.0,1.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,0,1,1,0,1,1,0,0,0,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,114.0,91.0,0.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2971527230116176,0.0,747.1351168966814,1.848718684319031,0.0,0.6008772292845853,0.0,90.0,46.0,0.0,0.0,0.0,0.3982515426838785,0.0023079354708431,0.0,0,1,0,0,1919.7447509765625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2845877655697246,1918.5360703514564,1.936309054350119,0.4102864441912651,0.3610638922784018,0.62170396544965,-0.5358432144074411,737.839201371898,0.3353933623354456,23.19753053577984,34280,0.0,34280,Sudhia (61),FIROZEPUR,142044,30.9682827,74.82682,36.0,0.0,36.0,0.0,0.0,0,10,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility5-10 kms),0,0,191,104,87,40,0,0,0,1,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,170.0,37.0,0.0,37.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,37.0,99.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,14.770311990885544,0.0,737.839201371898,69.70712595660429,0.0,0.62170396544965,0.0,1.0,36.5,0.0,0.054054054054054,0.0,0.0,23.92583895592396,0.0,0,0,1,0,1919.7076416015625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1451356278046137,1921.584234203196,1.4814636953143754,0.2349295261895597,0.391911926455653,0.5807514045438373,-0.5632746727659994,767.6952424456971,1.0,23.1379246708608,38071,0.0,38071,Kalle (136),Tarn Taran,143303,31.27928,74.737175,263.0,0.0,251.0,12.0,20.0,0,110,5,2,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,Number of Households utilising Solar Energy/Wind Energy : 0,0,0.0,No,50 to 100% habitations covered,40,180,1575,835,740,275,110,130,5,2,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:42 Primary School Teachers:3,165,55,No,0.0,No,100000.0,100000.0,239.0,199.0,0.0,199.0,0.0,199.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1293.0,221.0,696.0,597.0,0.9543726235741444,0.4,110.0,0.0,0.0,0.0,275.0,0.0456273764258555,58.96731107357949,0.0,767.6952424456971,389.6249518676808,0.0,0.5807514045438373,0.0,52.0,225.0,0.0,0.0,0.0,43.11031191012183,12.0,0.0,0,1,0,0,1919.6915283203125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1786029948585144,1917.9013534945327,1.614707014530824,0.2671277303093228,0.4159636787843739,0.6277162483591308,-0.5953112669239834,765.8657076766389,1.0,23.258833272840377,38091,0.0,38091,Hundal (70),Tarn Taran,143419,31.3153152,74.61812,107.0,0.0,0.35,0.25,0.0,0,11,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),Yes,No,0.0,No,No,No,No,Livestock Extension Officer,0.0,No,0.0,0.0,14.0,1,0.0,No,,0,0.0,No,100% habitations covered,0,20,163,89,74,35,20,15,12,4,No ( Nearest facility< 1 km),0,10,No,0.0,No,400000.0,320000.0,119.0,106.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,27.0,64.0,59.0,0.0032710280373831,0.5714285714285714,20.0,0.0,0.0,0.0,35.0,0.0023364485981308,0.0934947056082629,0.0,765.8657076766389,172.77365055479817,0.0,0.6277162483591308,0.0,105.65,53.175,0.0,1.0,0.0,8.319273575687479,106.65,0.0,0,0,1,0,1919.55810546875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1734502058241879,1921.875819763276,1.536236236862845,0.2664604211613887,0.4111599550025975,0.6143655694403581,-0.5865102988831202,767.6952424456971,1.0,23.1379246708608,38081,0.0,38081,Mari Samrai (133),Tarn Taran,143303,31.333334,74.6324,255.0,0.0,130.0,13.0,0.0,3,6,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Livestock Extension Officer,0.0,No,0.0,0.0,0.0,5,0.0,No,,3,0.0,No,50 to 100% habitations covered,0,75,690,362,328,126,21,2,13,15,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:45 Primary School Teachers:4,5,102,No,0.0,No,400000.0,42000.0,139.0,135.0,0.0,135.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,107.0,283.0,308.0,0.5098039215686274,0.1666666666666666,18.0,0.0,0.0,0.0,126.0,0.0509803921568627,34.639854750980525,0.0,767.6952424456971,391.7402404000255,0.0,0.6143655694403581,0.0,5.0,132.5,0.0,0.0,0.0,8.634359055054547,125.0,0.0,0,1,0,0,1919.5284423828125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1716614381476394,1916.887129253273,1.615003741847797,0.2603860812081255,0.4024273110161713,0.5954525715468887,-0.5664812837530749,742.6827940156357,1.0,23.18908957684431,38171,0.0,38171,Kaleke Uttar (194),Tarn Taran,143416,31.18919,74.79231,321.0,0.0,50.0,20.0,20.0,1,30,22,2,No,No ( Nearest facility2-5 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,1,0.0,No,,1,0.0,No,50 to 100% habitations covered,0,40,2000,1150,850,210,55,55,5,6,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:55 Primary School Teachers:6,1,1,Yes,0.0,No,400000.0,0.0,361.0,321.0,0.0,321.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,167.0,461.0,387.0,0.1557632398753894,0.2619047619047619,54.0,0.0,0.0,0.0,210.0,0.0623052959501557,13.019304060406276,0.0,742.6827940156357,518.4162011331429,0.0,0.5954525715468887,0.0,271.0,185.5,0.0,1.0,0.0,22.13350210588942,271.0,0.0,0,0,1,0,1919.5216064453125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1518582865070478,1925.077759019798,1.4785154689772326,0.2410191843996718,0.3518527135402373,0.5192462558210065,-0.494096743092791,735.809117358747,0.9382849027938795,23.30690073591889,34286,0.0,34286,Nizam Dinwala (51),FIROZEPUR,142044,30.9729729,75.00063,200.0,0.0,58.0,0.0,0.0,0,15,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility1-2 kms),No ( Nearest facility2-5 kms),No,0.0,Yes,No,No,No,Livestock Extension Officer,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,Yes,50 to 100% habitations covered,0,250,1341,706,635,260,80,20,2,2,No ( Nearest facility2-5 kms),0,0,No,0.0,No,500000.0,65.0,547.0,403.0,0.0,403.0,210.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,254.0,698.0,622.0,0.29,0.3076923076923077,80.0,0.0,0.0,0.0,260.0,0.0,13.979112695180964,0.0,735.809117358747,295.70309379544653,0.0,0.5192462558210065,0.0,345.0,230.5,0.0,0.5210918114143921,0.0,28.14821708321898,129.6569805587759,0.0,0,0,0,1,1919.508056640625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1596589168480157,1919.9917626151448,1.539715823893995,0.2526341321145643,0.4003286925507701,0.5735502466330451,-0.5442132783171711,833.2331844776688,1.0,23.00788331504472,38037,0.0,38037,Buchar Kalan (193),Tarn Taran,143402,31.5135136,74.71253,720.0,0.0,291.49,0.0,291.49,720,720,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facility1-2 kms),No ( Nearest facility1-2 kms),Yes,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,40,0.0,No,,0,0.0,Yes,100% habitations covered,182,500,3180,1902,1278,520,182,33,8,8,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:150 Primary School Teachers:5,0,370,No,0.0,No,1418000.0,1418000.0,687.0,655.0,0.0,655.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,2511.0,456.0,1292.0,1219.0,0.4048472222222222,0.35,0.0,0.0,0.0,0.0,520.0,0.0,73.64032317007435,0.0,833.2331844776688,1108.5953932036764,0.0,0.5735502466330451,0.0,363.51,473.245,0.0,1.0,0.0,72.85982204424016,428.51,0.0,0,1,0,0,1919.49951171875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.199053409080787,1917.5182045976808,1.7062265218999613,0.2912344988547867,0.4200578824657399,0.6185708326456162,-0.5796303428892486,742.6827940156357,1.0,23.18908957684431,38165,0.0,38165,Shahid (157),Tarn Taran,143416,31.18919,74.79231,360.0,0.0,20.0,20.0,20.0,1,80,1,1,No,No ( Nearest facility2-5 kms),Yes,No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,1,0.0,No,,1,0.0,No,50 to 100% habitations covered,10,160,1500,800,700,280,55,55,10,3,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:50 Primary School Teachers:5,2,1,Yes,0.0,No,600000.0,500.0,386.0,360.0,0.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,249.0,670.0,641.0,0.0555555555555555,0.1964285714285714,54.0,0.0,0.0,0.0,280.0,0.0555555555555555,5.824689977095733,0.0,742.6827940156357,614.2415478839861,0.0,0.6185708326456162,0.0,340.0,190.0,0.0,1.0,0.0,23.10318353561569,340.0,0.0,0,1,0,0,1919.4642333984373,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1890355689244447,1921.420459674244,1.7119910464585175,0.273963606360425,0.407687992800737,0.6071096557874428,-0.570821496765268,737.839201371898,1.0,23.19753053577984,34335,0.0,34335,Behk Walayat Shah (142),FIROZEPUR,142044,31.0990982,74.9948349,2.47,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,0,281,151,130,56,0,0,0,1,No ( Nearest facility2-5 kms),0,0,No,0.0,No,0.0,0.0,168.0,159.0,0.0,159.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,45.0,134.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,737.839201371898,4.228617884752539,0.0,0.6071096557874428,0.0,159.0,79.5,0.0,0.0,0.0,0.0,2.47,0.0,0,0,0,1,1919.427490234375,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2100545726294224,1917.1418244799845,1.7889870909979944,0.2984976369149686,0.4228425959778794,0.6200373153218623,-0.582522013976098,737.839201371898,1.0,23.19753053577984,34275,0.0,34275,Chakkian (68),FIROZEPUR,142044,31.0630627,75.11365,2.47,0.0,2.0,0.47,0.0,2,6,5,6,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,PashuSakhi/PashuMitra/GopalMitra or equivalent,0.0,No,0.0,0.0,0.0,0,0.0,Yes Number of Households utilising Solar Energy/Wind Energy : 0,Number of Households utilising Solar Energy/Wind Energy : 0,0,0.0,No,None ( Nearest facility< 1 km),0,240,1067,555,512,270,80,5,9,9,YesElectricity:No Toilet:Both Computer Lab:No Play Ground:No Drinking Water:No Mid Day Meal Scheme:No Primary School Students:100 Primary School Teachers:3,0,5,No,0.0,No,0.0,0.0,231.0,210.0,0.0,210.0,44.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,210.0,543.0,507.0,0.8097165991902834,0.2962962962962963,78.0,0.0,0.0,0.0,270.0,0.1902834008097165,0.5969952738299372,0.0,737.839201371898,4.418798114765046,0.0,0.6200373153218623,0.0,208.0,106.0,0.0,0.2095238095238095,0.0,33.82740767823035,0.4700000000000002,0.0,0,1,0,0,1919.419189453125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1819982446323679,1919.0033117055805,1.5062528222419462,0.2902185005197549,0.3580051281164902,0.532008540722935,-0.5003624700531059,735.7467654158967,1.0,23.3078749451999,34315,0.0,34315,Jattanwali (25),FIROZEPUR,142044,31.0990982,74.97379,108.0,0.0,108.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,0,610,310,300,115,0,0,0,1,No ( Nearest facility1-2 kms),0,0,No,0.0,No,0.0,0.0,163.0,108.0,0.0,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,104.0,288.0,269.0,1.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,31.34359805613353,0.0,735.7467654158967,162.6753048021302,0.0,0.532008540722935,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1919.36474609375,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.0395008502281011,1921.2733493946905,1.129710233446753,0.104864919292351,0.2786665667981507,0.4225166023266439,-0.4198093809372678,715.6956139018433,1.0,23.361904812953355,38186,0.0,38186,Bahlarke (342),Tarn Taran,143416,31.1711712,74.77808,1.0,0.0,0.0,0.0,0.0,1,1,1,1,No,No ( Nearest facility1-2 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,1,0.0,No,,1,0.0,No,50 to 100% habitations covered,1,1,50,25,25,10,1,1,1,1,No ( Nearest facility2-5 kms),1,1,No,0.0,No,1.0,1.0,129.0,62.0,0.0,62.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,16.0,17.0,0.0,0.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,715.6956139018433,1.129710233446753,0.0,0.4225166023266439,0.0,62.0,31.0,0.0,0.0,0.0,0.2786665667981507,1.0,0.0,0,0,1,0,1919.2708740234373,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1255004516776263,1919.127497902338,1.3545089095108018,0.2231389407271084,0.3340329586128551,0.5175927304928667,-0.4817819394335225,737.8401678254504,0.6114140935484075,23.197526099888417,29566,0.0,29566,Gata Poh Windian (209),KAPURTHALA,144620,31.261261,75.12339,1.0,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,0,1,1,0,1,0,0,0,0,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,57.0,55.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737.8401678254504,1.3545089095108018,0.0,0.5175927304928667,0.0,55.0,27.5,0.0,0.0,0.0,0.0,0.6114140935484075,0.0,0,1,0,0,1919.244384765625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2146920494487553,1919.1566523422907,1.7817315057934653,0.2962747458771584,0.4421841231023007,0.612982652038734,-0.5730222943862379,737.839201371898,1.0,23.19753053577984,34324,0.0,34324,Variah (126),FIROZEPUR,142044,31.0450459,74.82603,864.5,0.0,555.75,187.72,123.5,36,36,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility5-10 kms),25,0,928,477,451,232,76,26,5,1,No ( Nearest facility5-10 kms),0,22,No,0.0,No,750000.0,340000.0,85.0,70.0,0.0,70.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,165.0,431.0,389.0,0.6428571428571429,0.3275862068965517,40.0,0.0,0.0,0.0,232.0,0.2171428571428571,164.65469002123078,0.0,737.839201371898,1540.306886758451,0.0,0.612982652038734,0.0,485.75,312.875,0.0,0.0142857142857142,0.0,33.60599335577486,308.75,0.0,0,1,0,0,1919.233642578125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2408028932289463,1919.0498114979453,1.880160625232749,0.3285722117274462,0.4475615463725725,0.6482622409923812,-0.6007497684284132,737.839201371898,1.0,23.19753053577984,34331,0.0,34331,Lehra Bet (119),FIROZEPUR,142044,30.9571857,74.6172943,371.0,0.0,305.0,66.0,0.0,0,134,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility5-10 kms),0,0,1031,531,500,184,0,0,0,1,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,477.0,371.0,0.0,371.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,183.0,524.0,505.0,0.8221024258760108,0.0,0.0,0.0,0.0,0.0,184.0,0.1778975741239892,100.2145245768711,0.0,737.839201371898,697.5395919613499,0.0,0.6482622409923812,0.0,66.0,338.0,0.0,0.0,0.0,0.0,66.0,0.0,0,0,1,0,1919.22607421875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
